artist,song,duration [min],release year,key_full,tempo [bpm],genre_primary,genre_raw
Rob $tone,Chill Bill (feat. J. Davi$ & Spooks),2.9530666666666665,2016,F# major,108.034,hip hop,hip hop
Jason Derulo,Swalla (feat. Nicki Minaj & Ty Dolla $ign),3.6068,2017,C# major,98.064,hip hop,"hip hop, pop"
G-Eazy,No Limit,4.089766666666667,2017,C# major,175.957,hip hop,"hip hop, pop"
Playboi Carti,Magnolia,3.0302,2017,B minor,162.991,hip hop,hip hop
Chord Overstreet,Hold On,3.314216666666667,2017,D major,119.949,pop,"pop, Folk/Acoustic"
Jax Jones,Breathe,3.4604833333333334,2017,B minor,125.985,hip hop,"hip hop, pop, Dance/Electronic"
Imagine Dragons,Believer,3.4057666666666666,2017,A# minor,124.982,rock,rock
Natti Natasha,Criminal,3.8758166666666667,2017,D minor,79.997,pop,"pop, latin"
Kendrick Lamar,HUMBLE.,2.95,2017,C# minor,150.018,hip hop,hip hop
Selena Gomez,Fetish (feat. Gucci Mane),3.1018666666666665,2017,D major,123.013,pop,pop
Charlie Puth,Attention,3.524583333333333,2017,D# minor,100.041,pop,pop
Big Shaq,Man's Not Hot,3.100433333333333,2017,C major,135.048,pop,"pop, Dance/Electronic"
Anne-Marie,Ciao Adios,3.3350666666666666,2017,E minor,106.083,pop,"pop, Dance/Electronic"
Rag'n'Bone Man,Human,3.3364333333333334,2017,A major,75.087,r&b,R&B
blackbear,do re mi,3.5337833333333335,2017,G# major,111.002,hip hop,"hip hop, pop, Dance/Electronic"
Lil Pump,Gucci Gang,2.0675833333333333,2017,F major,119.889,hip hop,hip hop
Taylor Swift,Look What You Made Me Do,3.530883333333333,2017,A minor,128.07,pop,pop
Enrique Iglesias,SUBEME LA RADIO (feat. Descemer Bueno & Zion & Lennox),3.461333333333333,2017,C major,91.011,pop,"pop, latin"
Kodak Black,Tunnel Vision,4.469766666666667,2017,B minor,171.853,hip hop,hip hop
Kendrick Lamar,DNA.,3.0991,2017,C major,139.928,hip hop,hip hop
A Boogie Wit da Hoodie,Drowning (feat. Kodak Black),3.487816666666667,2017,F minor,129.014,hip hop,hip hop
XXXTENTACION,Jocelyn Flores,1.98555,2017,C minor,134.021,hip hop,hip hop
Migos,Bad and Boujee (feat. Lil Uzi Vert),5.719166666666666,2017,B major,127.079,hip hop,"hip hop, pop"
Yo Gotti,Rake It Up (feat. Nicki Minaj),4.60555,2017,C# minor,149.953,hip hop,"hip hop, pop"
Martin Garrix,Scared to Be Lonely,3.6813833333333332,2017,C# minor,137.972,pop,"pop, Dance/Electronic"
Jonas Blue,Mama,3.0269,2017,B minor,104.016,pop,"pop, Dance/Electronic"
Martin Jensen,Solo Dance,2.91555,2016,F# minor,114.965,pop,"pop, Dance/Electronic"
Taylor Swift,...Ready For It?,3.4697666666666667,2017,D major,160.015,pop,pop
David Guetta,2U (feat. Justin Bieber),3.248266666666667,2017,G# minor,144.937,hip hop,"hip hop, pop, Dance/Electronic"
Migos,Slippery (feat. Gucci Mane),5.06735,2017,C# minor,141.967,hip hop,"hip hop, pop"
Shawn Mendes,There's Nothing Holdin' Me Back,3.324,2017,D major,121.996,pop,pop
G-Eazy,Good Life (with G-Eazy & Kehlani),3.7586666666666666,2017,C# major,168.073,hip hop,"hip hop, pop"
The Vamps,All Night,3.294,2017,G# major,144.992,pop,pop
Dua Lipa,New Rules,3.533333333333333,2017,A minor,116.01,pop,pop
Cardi B,Bodak Yellow,3.7327,2017,B minor,125.022,hip hop,"hip hop, pop"
Rag'n'Bone Man,Skin,3.9937666666666667,2017,C major,170.661,r&b,R&B
Zara Larsson,I Would Like,3.7786666666666666,2017,D minor,121.028,pop,"pop, Dance/Electronic"
DJ Khaled,Wild Thoughts (feat. Rihanna & Bryson Tiller),3.4028833333333335,2017,C minor,97.979,hip hop,"hip hop, pop"
Post Malone,Congratulations,3.67155,2016,F# major,123.146,hip hop,hip hop
Avicii,Without You (feat. Sandro Cavazza),3.0278666666666667,2017,D major,133.993,pop,"pop, Dance/Electronic"
Clean Bandit,Symphony (feat. Zara Larsson),3.5811,2017,C minor,122.95,pop,"pop, Dance/Electronic"
Katy Perry,Chained To The Rhythm,3.9622166666666665,2017,C major,95.029,pop,pop
Zay Hilfigerrr,Juju on That Beat (TZ Anthem),2.4040666666666666,2016,C# major,160.517,others,set()
Calvin Harris,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",3.72355,2017,B minor,101.018,hip hop,"hip hop, pop, Dance/Electronic"
Migos,T-Shirt,4.040116666666667,2017,A# minor,139.023,hip hop,"hip hop, pop"
OneRepublic,Rich Love (with Seeb),3.3542666666666667,2017,C# minor,104.592,pop,pop
Maggie Lindemann,Pretty Girl - Cheat Codes X CADE Remix,3.2268833333333333,2017,G minor,121.03,rock,"rock, pop"
Macklemore,Glorious (feat. Skylar Grey),3.6742333333333335,2017,C minor,139.994,hip hop,"hip hop, pop"
Hayden James,NUMB,3.6216,2019,A# minor,147.932,pop,"pop, Dance/Electronic"
Liam Payne,Strip That Down,3.4083666666666668,2017,F# major,106.028,pop,pop
Drake,Passionfruit,4.982333333333333,2017,B major,111.98,hip hop,"hip hop, pop, R&B"
Justin Bieber,Friends (with BloodPop®),3.157766666666667,2017,G# major,104.99,pop,pop
ZAYN,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",4.086666666666667,2016,C major,117.973,pop,"pop, Dance/Electronic"
Alessia Cara,Scars To Your Beautiful,3.8371,2016,C major,194.169,pop,"pop, R&B"
2 Chainz,It's A Vibe,3.5033333333333334,2017,G major,73.003,hip hop,"hip hop, pop"
Starley,Call on Me - Ryan Riback Remix,3.7006666666666668,2016,C major,105.0,pop,"pop, Dance/Electronic"
AJR,Weak,3.3526666666666665,2017,F major,123.98,rock,rock
Lana Del Rey,Lust for Life (with The Weeknd),4.400183333333334,2017,C minor,99.979,pop,pop
CNCO,Reggaetón Lento (Remix),3.1464333333333334,2017,E minor,93.984,pop,"pop, latin"
The Vamps,Middle Of The Night,2.91,2017,B minor,130.093,pop,pop
The Weeknd,I Feel It Coming,4.486433333333333,2016,C minor,92.987,pop,"pop, R&B"
The Chainsmokers,Paris,3.6917666666666666,2017,D major,99.99,pop,"pop, Dance/Electronic"
Big Sean,Bounce Back,3.706,2017,C# minor,81.502,hip hop,"hip hop, pop"
Shawn Mendes,Mercy,3.4788833333333335,2017,E minor,148.127,pop,pop
Avicii,Lonely Together (feat. Rita Ora),3.0302,2017,F major,102.977,pop,"pop, Dance/Electronic"
Cheat Codes,No Promises (feat. Demi Lovato),3.72505,2017,A# major,112.956,pop,"pop, Dance/Electronic"
Bruno Mars,24K Magic,3.766383333333333,2016,C# major,106.97,pop,pop
Lorde,Homemade Dynamite - REMIX,3.5709,2017,C minor,106.996,pop,"pop, Dance/Electronic"
Kygo,It Ain't Me (with Selena Gomez),3.679666666666667,2017,C major,99.968,pop,"pop, Dance/Electronic"
Drake,God's Plan,3.3162166666666666,2018,G major,77.169,hip hop,"hip hop, pop, R&B"
Post Malone,rockstar (feat. 21 Savage),3.6357666666666666,2018,F minor,159.801,hip hop,hip hop
Offset,Ric Flair Drip (with Metro Boomin),2.88,2017,A major,100.007,hip hop,"hip hop, pop"
G-Eazy,Him & I (with Halsey),4.4811,2017,D major,87.908,hip hop,"hip hop, pop"
Dynoro,In My Mind,3.076,2018,F# major,125.905,pop,"pop, Dance/Electronic"
Juice WRLD,Lucid Dreams,3.99725,2018,F# minor,83.903,hip hop,hip hop
Zedd,The Middle,3.078866666666667,2018,G major,107.01,hip hop,"hip hop, pop, Dance/Electronic"
Marshmello,FRIENDS,3.377,2018,A minor,95.079,pop,"pop, Dance/Electronic"
Cardi B,I Like It,4.223166666666667,2018,F minor,136.048,hip hop,"hip hop, pop"
XXXTENTACION,Moonlight,2.2515,2018,A minor,128.009,hip hop,hip hop
Ariana Grande,no tears left to cry,3.432,2018,A minor,121.993,pop,pop
Sheck Wes,Mo Bamba,3.0651,2018,E major,146.034,hip hop,hip hop
Calvin Harris,One Kiss (with Dua Lipa),3.580766666666667,2018,A minor,123.994,hip hop,"hip hop, pop, Dance/Electronic"
Tyga,Taste (feat. Offset),3.88265,2018,C major,97.994,hip hop,"hip hop, pop"
Travis Scott,SICKO MODE,5.213666666666667,2018,G# major,155.008,hip hop,"hip hop, Dance/Electronic"
Imagine Dragons,Natural,3.157766666666667,2018,D major,100.0,rock,rock
DJ Snake,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",3.5416666666666665,2018,G# minor,95.881,hip hop,"hip hop, pop, Dance/Electronic"
Marshmello,Spotlight,2.96,2018,G major,150.06,pop,"pop, Dance/Electronic"
The Weeknd,Pray For Me (with Kendrick Lamar),3.524,2018,D major,100.584,pop,"pop, R&B"
Billie Eilish,lovely (with Khalid),3.3364166666666666,2018,E minor,115.284,pop,"pop, Dance/Electronic"
Migos,Walk It Talk It,4.60245,2018,D major,145.914,hip hop,"hip hop, pop"
Clean Bandit,Solo (feat. Demi Lovato),3.7108833333333333,2018,B minor,105.005,pop,"pop, Dance/Electronic"
Drake,Nonstop,3.9769,2018,G major,154.983,hip hop,"hip hop, pop, R&B"
6ix9ine,FEFE,2.990066666666667,2018,C# major,125.978,hip hop,hip hop
The Weeknd,Call Out My Name,3.806216666666667,2018,C# major,134.17,pop,"pop, R&B"
Nio Garcia,Te Boté - Remix,6.965333333333334,2018,B minor,96.507,latin,latin
Migos,MotorSport,5.051266666666667,2018,D major,137.996,hip hop,"hip hop, pop"
Nicky Jam,X,2.8809,2019,A minor,179.968,latin,latin
XXXTENTACION,SAD!,2.77675,2018,G# major,75.023,hip hop,hip hop
Becky G,Sin Pijama,3.1426666666666665,2018,B minor,94.014,pop,"pop, latin"
Machine Gun Kelly,"Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha)",3.3800666666666666,2017,D# minor,82.034,hip hop,"hip hop, pop"
6ix9ine,GUMMO,2.6273833333333334,2018,D major,157.036,hip hop,hip hop
Jax Jones,Breathe,3.4604833333333334,2017,B minor,125.985,hip hop,"hip hop, pop, Dance/Electronic"
The Chainsmokers,Sick Boy,3.22,2018,B minor,89.996,pop,"pop, Dance/Electronic"
Jay Rock,"King's Dead (with Kendrick Lamar, Future & James Blake)",3.8278333333333334,2018,C# major,137.133,hip hop,"hip hop, pop"
Rich The Kid,Plug Walk,2.9204833333333333,2018,B major,94.981,hip hop,"hip hop, pop"
Kendrick Lamar,All The Stars (with SZA),3.8697666666666666,2018,G# major,96.924,hip hop,hip hop
Logic,Everyday,3.4124333333333334,2018,C# major,149.908,hip hop,"hip hop, pop"
Jason Derulo,Tip Toe (feat. French Montana),3.12535,2017,A# minor,98.062,hip hop,"hip hop, pop"
Ariana Grande,God is a woman,3.2924333333333333,2018,C# major,145.031,pop,pop
Rae Sremmurd,Powerglide (feat. Juicy J) - From SR3MM,5.538333333333333,2018,C# minor,173.948,hip hop,"hip hop, pop"
EO,German,2.8470833333333334,2018,G# minor,103.019,others,set()
Dennis Lloyd,Nevermind,2.61,2017,F minor,99.977,pop,pop
girl in red,we fell in love in october,3.0692166666666667,2018,G major,129.959,pop,"pop, rock, Dance/Electronic"
Selena Gomez,Wolves,3.2998833333333333,2017,B minor,124.987,pop,pop
Tiësto,Jackie Chan,3.5959833333333333,2018,D# minor,128.005,pop,"pop, Dance/Electronic"
Tom Walker,Leave a Light On,3.0977166666666665,2017,F major,68.976,rock,"rock, pop"
Sofía Reyes,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)",3.3587666666666665,2018,C# minor,94.968,pop,"pop, latin"
Marshmello,Silence,3.0137,2017,E major,141.971,pop,"pop, Dance/Electronic"
5 Seconds of Summer,Youngblood,3.3902833333333335,2018,G minor,120.274,pop,pop
Loud Luxury,Body (feat. brando),2.720266666666667,2017,C# major,121.958,pop,"pop, Dance/Electronic"
Liam Payne,For You (Fifty Shades Freed) (& Rita Ora),4.090883333333333,2018,D minor,113.0,pop,pop
NF,Let You Down,3.5353333333333334,2017,F minor,147.997,hip hop,"hip hop, pop"
XXXTENTACION,changes,2.031433333333333,2018,B major,64.934,hip hop,hip hop
Maluma,Corazón (feat. Nego do Borel),3.078666666666667,2018,A minor,198.075,latin,latin
Cardi B,Bodak Yellow,3.7285333333333335,2018,B minor,125.022,hip hop,"hip hop, pop"
Lil Baby,Yes Indeed,2.3712166666666668,2018,F minor,119.957,hip hop,hip hop
Jonas Blue,Rise,3.2401166666666668,2018,C# major,106.046,pop,"pop, Dance/Electronic"
David Guetta,Flames,3.244666666666667,2018,F minor,93.95,hip hop,"hip hop, pop, Dance/Electronic"
Ozuna,Vaina Loca,2.93555,2018,F# major,93.982,latin,latin
Charlie Puth,How Long,3.34755,2018,C# minor,109.974,pop,pop
Post Malone,Better Now,3.854433333333333,2018,A# major,145.038,hip hop,hip hop
BlocBoy JB,Look Alive (feat. Drake),3.02105,2018,A# major,140.022,hip hop,"hip hop, pop"
Eminem,River (feat. Ed Sheeran),3.68355,2017,G# minor,90.09,hip hop,hip hop
Marshmello,Happier,3.571483333333333,2018,F major,100.015,pop,"pop, Dance/Electronic"
Dean Lewis,Be Alright,3.272883333333333,2018,B major,126.684,pop,pop
Charlie Puth,Done for Me (feat. Kehlani),3.0082166666666668,2018,F# minor,112.009,pop,pop
Migos,Stir Fry,3.171466666666667,2018,D major,181.982,hip hop,"hip hop, pop"
YG,"BIG BANK (feat. 2 Chainz, Big Sean, Nicki Minaj)",3.954,2018,C# major,203.911,hip hop,"hip hop, pop"
Drake,In My Feelings,3.6320833333333336,2018,C# major,91.03,hip hop,"hip hop, pop, R&B"
B Young,Jumanji,2.885883333333333,2018,A# minor,95.948,hip hop,"hip hop, Dance/Electronic"
Charlie Puth,The Way I Am,3.1013333333333333,2018,A# minor,114.966,pop,pop
Reik,Me Niego (feat. Ozuna & Wisin),3.6942166666666667,2018,C minor,94.023,pop,"pop, latin"
benny blanco,Eastside (with Halsey & Khalid),2.89665,2018,F# minor,89.391,hip hop,"hip hop, pop"
Luis Fonsi,Échame La Culpa,2.8953333333333333,2017,C major,95.989,pop,"pop, latin"
MK,17,3.2748166666666667,2017,C minor,122.029,pop,"pop, Dance/Electronic"
Rita Ora,Anywhere,3.5844,2017,B minor,106.93,hip hop,"hip hop, pop, Dance/Electronic"
Banx & Ranx,Answerphone (feat. Yxng Bane),3.182,2018,C# minor,113.021,dance/electronic,Dance/Electronic
Ella Mai,Trip,3.56655,2018,B minor,79.882,hip hop,"hip hop, pop, R&B"
Daddy Yankee,Dura,3.3413333333333335,2018,C# major,95.001,latin,latin
DJ Khaled,No Brainer,4.333333333333333,2018,C major,135.702,hip hop,"hip hop, pop"
Anne-Marie,2002,3.116433333333333,2018,C# minor,96.133,pop,"pop, Dance/Electronic"
Bruno Mars,Finesse - Remix; feat. Cardi B,3.6214666666666666,2017,F minor,105.115,pop,pop
FINNEAS,Let's Fall in Love for the Night,3.1724666666666668,2018,F major,127.921,rock,"rock, pop, Dance/Electronic"
Hugh Jackman,The Greatest Show,5.0357666666666665,2017,B minor,157.92,easy listening,easy listening
Halsey,Bad At Love,3.021316666666667,2017,C major,118.384,pop,"pop, Dance/Electronic"
Drake,I'm Upset,3.5744333333333334,2018,B minor,150.002,hip hop,"hip hop, pop, R&B"
Camila Cabello,Never Be the Same,3.7828833333333334,2018,C major,129.923,pop,pop
M.O,Bad Vibe,3.570883333333333,2018,A# major,110.009,pop,"pop, Dance/Electronic"
Dua Lipa,IDGAF,3.632433333333333,2017,G major,97.028,pop,pop
Cashmere Cat,Miss You (with Major Lazer & Tory Lanez),3.10385,2018,C# major,100.028,pop,"pop, rock"
Bazzi,Mine,2.1844,2018,E major,142.929,pop,"pop, Dance/Electronic"
Lil Dicky,Freaky Friday (feat. Chris Brown),3.610516666666667,2018,G# major,133.123,hip hop,"hip hop, pop"
Lauv,I Like Me Better,3.2906,2018,A major,91.97,pop,"pop, Dance/Electronic"
The Chainsmokers,This Feeling,3.2991,2018,C# major,105.049,pop,"pop, Dance/Electronic"
Maroon 5,Girls Like You (feat. Cardi B) - Cardi B Version,3.92575,2018,C major,124.959,pop,pop
Khalid,Love Lies (with Normani),3.3617833333333333,2018,F# major,143.955,pop,"pop, R&B"
Drake,Nice For What,3.5124333333333335,2018,G# major,93.372,hip hop,"hip hop, pop, R&B"
Kendrick Lamar,LOVE. FEAT. ZACARI.,3.5566666666666666,2017,A# major,126.058,hip hop,hip hop
Post Malone,Psycho (feat. Ty Dolla $ign),3.6906666666666665,2018,G# major,140.06,hip hop,hip hop
Lil Nas X,Old Town Road - Remix,2.617766666666667,2019,F# major,136.041,hip hop,"hip hop, pop"
Billie Eilish,bad guy,3.234783333333333,2019,G major,135.128,pop,"pop, Dance/Electronic"
Shawn Mendes,Señorita,3.1799833333333334,2019,A minor,116.967,pop,pop
Ariana Grande,7 rings,2.9771,2019,C# minor,140.048,pop,pop
Post Malone,Sunflower - Spider-Man: Into the Spider-Verse,2.626,2019,D major,89.96,hip hop,hip hop
Gesaffelstein,Lost in the Fire (feat. The Weeknd),3.3682166666666666,2019,D major,100.966,dance/electronic,Dance/Electronic
Halsey,Without Me,3.361,2018,F# major,136.041,pop,"pop, Dance/Electronic"
Regard,Ride It,2.62675,2019,G minor,117.948,pop,"pop, Dance/Electronic"
Lady Gaga,Shallow,3.59555,2018,G major,95.799,pop,pop
Mark Ronson,Nothing Breaks Like a Heart (feat. Miley Cyrus),3.624433333333333,2018,G minor,114.066,pop,pop
Lewis Capaldi,Someone You Loved,3.036,2019,C# major,109.891,pop,pop
Jax Jones,All Day And Night,2.8217166666666667,2019,C# minor,121.908,hip hop,"hip hop, pop, Dance/Electronic"
Mustard,Pure Water (with Migos),3.2078333333333333,2019,C major,202.015,hip hop,"hip hop, pop"
NLE Choppa,Shotta Flow (feat. Blueface) [Remix],2.94385,2019,D major,120.08,hip hop,hip hop
Kodak Black,ZEZE (feat. Travis Scott & Offset),3.81265,2018,G# minor,98.043,hip hop,hip hop
Daddy Yankee,Con Calma,3.2204333333333333,2019,G# minor,93.989,latin,latin
Alec Benjamin,Let Me Down Slowly,2.82255,2018,C# minor,150.073,rock,"rock, pop, Dance/Electronic"
BLACKPINK,Kill This Love,3.1508666666666665,2019,D major,131.98,pop,pop
Offset,Clout (feat. Cardi B),3.43005,2019,C# major,140.022,hip hop,"hip hop, pop"
MEDUZA,Piece Of Your Heart,2.54855,2019,A# minor,124.08,pop,"pop, Dance/Electronic"
Ed Sheeran,Antisocial (with Travis Scott),2.6957666666666666,2019,F minor,151.957,pop,pop
Travis Scott,SICKO MODE,5.213666666666667,2018,G# major,155.008,hip hop,"hip hop, Dance/Electronic"
Mabel,Mad Love,2.830216666666667,2019,C minor,198.065,pop,"pop, Dance/Electronic"
Lana Del Rey,Doin' Time,3.369866666666667,2019,G minor,144.982,pop,pop
DJ Snake,"Taki Taki (feat. Selena Gomez, Ozuna & Cardi B)",3.5416666666666665,2019,G# minor,95.881,hip hop,"hip hop, pop, Dance/Electronic"
A Boogie Wit da Hoodie,Look Back at It,2.9908166666666665,2018,D# minor,96.057,hip hop,hip hop
Saweetie,My Type,2.1074333333333333,2019,D major,105.038,hip hop,"hip hop, pop, R&B"
Lil Tecca,Ransom,2.187333333333333,2019,G minor,179.974,hip hop,hip hop
Russ Millions,Keisha & Becky - Remix,4.2151,2019,F# major,140.969,pop,pop
Billie Eilish,lovely (with Khalid),3.3364166666666666,2018,E minor,115.284,pop,"pop, Dance/Electronic"
Mabel,Don't Call Me Up,2.974666666666667,2019,A major,98.994,pop,"pop, Dance/Electronic"
Lil Nas X,Old Town Road,1.8833333333333333,2019,C# major,135.998,hip hop,"hip hop, pop"
Meek Mill,Going Bad (feat. Drake),3.0087,2018,E minor,86.003,hip hop,"hip hop, pop"
Post Malone,Wow.,2.4924333333333335,2019,B minor,99.96,hip hop,hip hop
Doja Cat,Juicy,3.3722166666666666,2019,C major,170.037,pop,pop
A Boogie Wit da Hoodie,Swervin (feat. 6ix9ine),3.1581,2018,A major,93.023,hip hop,hip hop
iann dior,emotions,2.1868833333333333,2019,A major,80.512,hip hop,"hip hop, pop"
Paulo Londra,Adan y Eva,4.28285,2019,C# major,171.993,hip hop,"hip hop, latin, Dance/Electronic"
Drake,Money In The Grave (Drake ft. Rick Ross),3.423766666666667,2019,A# minor,100.541,hip hop,"hip hop, pop, R&B"
Lil Nas X,Panini,1.9148833333333333,2019,F minor,153.848,hip hop,"hip hop, pop"
Bad Bunny,MIA (feat. Drake),3.5061166666666668,2018,F# minor,97.062,latin,latin
Polo G,Pop Out (feat. Lil Tjay),2.776,2019,C# major,168.112,hip hop,hip hop
Juice WRLD,Robbery,4.0008333333333335,2019,D major,159.966,hip hop,hip hop
21 Savage,a lot,4.8104,2018,C# major,145.972,hip hop,hip hop
Young Thug,The London (feat. J. Cole & Travis Scott),3.3351,2019,E minor,97.981,hip hop,"hip hop, pop"
Anuel AA,China,5.028566666666666,2019,G major,105.027,latin,latin
Camila Cabello,Liar,3.450633333333333,2019,B minor,98.016,pop,pop
Flipp Dinero,Leave Me Alone,3.2606166666666665,2019,G major,150.024,hip hop,"hip hop, pop"
Cardi B,Money,3.0587833333333334,2018,G# minor,130.003,hip hop,"hip hop, pop"
Ariana Grande,"break up with your girlfriend, i'm bored",3.174,2019,F minor,169.999,pop,pop
Dave,Location (feat. Burna Boy),4.02155,2019,A minor,109.979,hip hop,hip hop
Ava Max,Sweet but Psycho,3.1239333333333335,2018,C# major,133.002,pop,pop
Dua Lipa,Don't Start Now,3.0548333333333333,2019,B minor,123.941,pop,pop
Young T & Bugsey,Strike a Pose (feat. Aitch),3.57005,2019,C# major,137.776,hip hop,hip hop
Calvin Harris,Giant (with Rag'n'Bone Man),3.819733333333333,2019,C# minor,122.015,hip hop,"hip hop, pop, Dance/Electronic"
Ed Sheeran,Take Me Back to London (feat. Stormzy),3.1622166666666667,2019,G# minor,138.058,pop,pop
Cardi B,Please Me,3.34815,2019,C# major,133.992,hip hop,"hip hop, pop"
Stormzy,Vossi Bop,3.2711,2019,G# major,188.115,hip hop,"hip hop, Dance/Electronic"
Tones And I,Dance Monkey,3.4906333333333333,2019,F# minor,98.027,pop,pop
Ariana Grande,boyfriend (with Social House),3.101766666666667,2019,A# minor,190.097,pop,pop
Bad Bunny,Callaita,4.17555,2019,D major,176.169,latin,latin
Ava Max,So Am I,3.0504333333333333,2019,F# major,130.089,pop,pop
Pedro Capó,Calma - Remix,3.97,2018,B minor,126.899,pop,"pop, latin"
J. Cole,MIDDLE CHILD,3.5598833333333335,2019,G# major,123.984,hip hop,hip hop
Lunay,Soltera - Remix,4.4347666666666665,2019,F major,92.01,pop,"pop, latin"
Khalid,Better,3.8235333333333332,2018,C minor,97.565,pop,"pop, R&B"
Blueface,Thotiana,2.1544,2018,A# minor,104.025,hip hop,hip hop
DaBaby,Suge,2.722,2019,D minor,75.445,hip hop,hip hop
AJ Tracey,Ladbroke Grove,3.1756166666666665,2019,B minor,133.986,hip hop,"hip hop, Dance/Electronic"
Billie Eilish,bury a friend,3.21905,2019,G# major,120.046,pop,"pop, Dance/Electronic"
BTS,Boy With Luv (feat. Halsey),3.82955,2019,B minor,119.991,pop,pop
Wiley,Boasty (feat. Idris Elba),2.9530833333333333,2019,D major,102.958,hip hop,"hip hop, Dance/Electronic"
Jonas Brothers,Only Human,3.05,2019,C major,94.01,pop,pop
5 Seconds of Summer,Easier,2.6248666666666667,2019,F major,175.813,pop,pop
Avicii,SOS (feat. Aloe Blacc),2.620033333333333,2019,F minor,100.001,pop,"pop, Dance/Electronic"
"Tyler, The Creator",EARFQUAKE,3.1677666666666666,2019,A major,79.635,hip hop,hip hop
Ashley O,On A Roll,2.574116666666667,2019,F major,125.011,others,set()
Dominic Fike,3 Nights,2.9611,2018,G minor,151.891,rock,"rock, pop"
Sigala,Wish You Well,3.42755,2019,F minor,124.975,pop,"pop, Dance/Electronic"
Megan Thee Stallion,Hot Girl Summer (feat. Nicki Minaj & Ty Dolla $ign),3.3237833333333335,2019,C major,98.985,hip hop,"hip hop, pop, R&B"
Anuel AA,Secreto,4.3133333333333335,2019,B major,91.987,latin,latin
Sam Feldt,Post Malone (feat. RANI),2.9074,2019,G major,107.356,pop,"pop, Dance/Electronic"
Kehlani,Nights Like This (feat. Ty Dolla $ign),3.3631166666666665,2019,G# major,146.163,hip hop,"hip hop, pop, R&B"
Sech,Otro Trago,3.76555,2019,C major,176.044,latin,latin
Post Malone,Better Now,3.854433333333333,2018,A# major,145.038,hip hop,hip hop
Ed Sheeran,Cross Me (feat. Chance the Rapper & PnB Rock),3.4364333333333335,2019,E major,95.005,pop,pop
Lauv,i'm so tired...,2.7097,2019,B major,102.211,pop,"pop, Dance/Electronic"
iann dior,gone girl,2.276133333333333,2019,B major,94.956,hip hop,"hip hop, pop"
Panic! At The Disco,High Hopes,3.1824333333333334,2018,F major,82.014,rock,rock
Marshmello,One Thing Right,3.0303833333333334,2019,E major,88.042,pop,"pop, Dance/Electronic"
Sam Smith,How Do You Sleep?,3.3700666666666668,2019,C# minor,110.567,pop,pop
NSG,Options,4.00135,2020,C# minor,101.993,world/traditional,"World/Traditional, hip hop"
Normani,Motivation,3.2306166666666667,2019,E major,170.918,pop,"pop, R&B"
Joel Corry,Sorry,3.144,2019,G# minor,125.002,pop,"pop, Dance/Electronic"
Post Malone,Goodbyes (Feat. Young Thug),2.916,2019,F major,150.231,hip hop,hip hop
Jonas Brothers,Sucker,3.0171,2019,C# minor,137.958,pop,pop
Taylor Swift,Cruel Summer,2.9737666666666667,2019,A major,169.994,pop,pop
Blanco Brown,The Git Up,3.3432166666666667,2019,A major,97.984,hip hop,"hip hop, country"
Sam Smith,Dancing With A Stranger (with Normani),2.8504833333333335,2019,G# major,102.998,pop,pop
Post Malone,Circles,3.588,2019,C major,120.042,hip hop,hip hop
